date,Open,High,Low,Close,Adjclose,Volume,Returns,Value_Traded,Market_Cap,EPS,P/E_TTM,P/S_TTM,P/Cf_TTM,P/B_TTM,EV,EV/ebitda_TTM,EV/sales_TTM,5D_ADTV,21D_ADTV,63D_ADTV,126D_ADTV,189D_ADTV,252D_ADTV,21D_STDV,63D_STDV,126D_STDV,252D_STDV,20_EMA,55_EMA,200_EMA,RSI,MACD_Line,MACD_Sig,Hist,ADX,ROC,OBV
2018-07-20,91.2505,91.742,90.503,90.685,90.684998,77831320,0.00040264318110772024,7058133098.537359,881458180559.9999,0.645679012345679,140.4490408795411,4.235234501189189,40.33579739898412,7.41812060223017,923584180559.9999,42.64205090539729,4.437641708396396,8987665205.841764,7373095776.458403,6757204652.279774,7960659069.807117,6744451964.100035,5879817306.83698,0.22294307482994927,0.20151394729416153,0.28326738092008674,0.26653789403738376,88.22885456818909,84.28809346621463,72.27777402092472,66.16341358331232,2.0506610229114557,1.751359669595415,0.2993013533160407,27.549288399244272,7.068644054609163,10751226420.0
2018-07-23,90.6105,90.95,88.4995,90.1,90.099998,77769240,-0.006450901614399207,7007008368.46152,875771980560.0,0.645679012345679,139.54301793499044,4.207913420108108,40.07559513842493,7.370267036061435,917897980560.0,42.3795180091417,4.410320627315316,8396649821.883188,7299654589.708669,6760841478.858161,7972657989.805135,6765300800.089261,5896501388.698972,0.2199303059683562,0.20154108154716163,0.2817493967213686,0.266631391801531,88.40705870455204,84.49566148527839,72.45510958290558,62.64714942648689,1.947393156539718,1.7905663669842755,0.1568267895554425,25.94223445695337,6.016830625248448,10673457180.0
2018-07-24,91.4505,92.0,90.4691,91.462,91.461998,85457460,0.01511653751646036,7816110035.60508,889010620560.0,0.645679012345679,141.6524252007648,4.271522501189189,40.6813993758294,7.4816799542183885,931136620560.0,42.990748444526524,4.473929708396397,7864104808.343633,7338918492.614507,6711209333.188338,7979601787.645382,6794355868.716695,5913961792.620106,0.22095808035064246,0.18510578123461663,0.28025024155433953,0.26672652720980145,88.69800530411851,84.74445921794702,72.64423285073737,67.03919934436487,1.9529423420713812,1.8230415620016966,0.12990078006968453,25.052582784971122,6.933697949090134,10758914640.0
2018-07-25,91.465,93.192,91.132,93.1805,93.180496,76726660,0.01878920248385585,7149428235.22336,905714421120.0,0.645679012345679,144.3139613001912,4.351781002378378,41.44577042602846,7.622254753797601,947840421120.0,43.761965978115335,4.554188209585585,7501967036.405696,7084498609.643052,6672016716.167213,7963000491.919642,6814319252.182861,5932232476.219286,0.18994300024659103,0.1874044409992698,0.2810518301217137,0.2672258451700465,89.12490917991674,85.0457462458775,72.8485737775957,71.57992572350068,2.07212240091161,1.8728577297836793,0.19926467112793067,24.831974675888574,7.164380267708492,10835641300.0
2018-07-26,91.95,92.234,90.225,90.4,90.400002,198487420,-0.02983987121081655,17943263164.97484,878688019440.0,0.645679012345679,140.00765128107074,4.2219244177297295,40.209033974282704,7.394807653608248,920814019440.0,42.51415205872847,4.424331624936937,9394788580.56043,7585748733.880239,6745132791.78386,8053427875.845318,6895192136.349169,5991231555.842301,0.22113994574810328,0.1851754564831489,0.28421824111781613,0.26897919825515076,89.24634659135324,85.23696966566759,73.02321485443555,57.723843935408446,1.9200773712176442,1.8823016580704723,0.037775713147171874,23.979627745348868,3.7250355846282,10637153880.0
2018-07-27,93.8025,94.0025,90.3265,90.8635,90.863503,193619180,0.005127223337893172,17592916942.78754,883193249160.0,0.645679012345679,140.72550177820267,4.243571167135134,40.41519467166979,7.4327224839890595,925319249160.0,42.722159340689785,4.445978374342342,11501745349.410467,8038252484.004505,6698547551.538813,8139019526.83871,6972662882.243124,6015420378.352706,0.20705490349439645,0.17256768764603253,0.2834244491314239,0.2688503882874312,89.40036148741484,85.43791728475088,73.20073015936654,59.143628294129805,1.8160469875973888,1.8690507239758556,-0.05300373637846678,24.028061399959363,3.548151566951563,10830773060.0
2018-07-30,91.3665,91.475,88.301,88.961,88.960999,131246420,-0.02093804373797903,11675812638.37358,864700910280.0,0.645679012345679,137.7789850669216,4.154719088432432,39.56897955795543,7.277095815527035,906826910280.0,41.86836466503532,4.35712629563964,12435506203.39288,8227240788.394296,6748045089.149583,8167530205.724581,7005530843.792704,6030546949.843824,0.21101801756531513,0.17831439151388526,0.28501472421489116,0.2684846776532843,89.35851744099438,85.56374163172407,73.35754875479573,51.498556972461316,1.562079308264174,1.8076564408335192,-0.2455771325693452,22.802033366979632,-0.9684874824004264,10699526640.0
2018-07-31,89.3245,90.0915,86.966,88.872,88.872002,114774260,-0.0010004046829555913,10200218264.26852,863835859440.0,0.645679012345679,137.6411503250478,4.150562688,39.529394565505875,7.269815774794866,905961859440.0,41.82842510919248,4.352969895207207,12912327849.125568,8345200957.32805,6795124665.26466,8181478005.210829,6963164964.724245,6042205669.979256,0.21102386268384626,0.17763056888457168,0.28450893479660755,0.2663316629071964,89.31218263709015,85.68189378773393,73.51192142390224,51.165372929612886,1.338200832339112,1.7137653191346378,-0.3755644867955259,21.385282415543326,-1.9630067443894617,10584752380.0
2018-08-01,89.2,89.9218,88.801,89.8585,89.858498,83061920,0.011100188786115073,7463819372.196159,873424600560.0,0.645679012345679,139.16899307839387,4.196634717405405,39.96817830778382,7.350512102335367,915550600560.0,42.271139044277206,4.399041924612613,12975206076.52013,8440640818.764926,6804959363.079751,8166734324.9603405,6963787701.37925,6053821222.059986,0.2122872827060621,0.17741846310333537,0.284626309503341,0.2664031133782442,89.364212671653,85.83105822388629,73.674573927147,54.66653858093178,1.22624215368171,1.6162606860440523,-0.3900185323623422,20.069727960638183,-1.3893059007975106,10667814300.0
2018-08-02,89.4385,91.828,89.3,91.7165,91.716499,87093620,0.02067696479858805,7987921911.63638,891484370280.0,0.645679012345679,142.04658544933076,4.28340838572973,40.794598923717565,7.5024983823269515,933610370280.0,43.104961922526435,4.4858155929369365,10984137825.852436,8645388606.658613,6825650927.75324,8129589315.370153,6985718388.28865,6069434939.304693,0.21502097604169415,0.18121130249980077,0.2789097755586335,0.26700835020202085,89.58823994101938,86.04125253731893,73.85409556966295,60.42192802200081,1.2727675746346705,1.5475620637621759,-0.27479448912750537,19.39655808614471,-0.5206314603928175,10754907920.0
2018-08-03,91.8872,92.05,91.0751,91.1645,91.164497,69209740,-0.0060185681531520485,6309471134.60078,886118910840.0,0.645679012345679,141.19166839388146,4.2576284004324325,40.54907384981467,7.457344084494004,928244910840.0,42.85723767671637,4.4600356076396395,8727448664.215084,8704422093.434116,6839386861.357675,8053400786.844197,6997171239.634371,6081721814.156302,0.21774724541907908,0.1818931337987941,0.276603444190286,0.266895014486493,89.7383596609223,86.22422555384325,74.0263383699648,58.063417489103465,1.250680293903983,1.4881857097905373,-0.23750541588655438,18.875575347135946,-1.0651650178992056,10685698180.0
2018-08-06,91.2905,92.3885,90.946,92.3875,92.387497,67836500,0.013415310128898073,6267244440.2404995,898006470840.0,0.645679012345679,143.0857984130019,4.314745805837838,41.093052250949526,7.557386668125394,940132470840.0,43.406088500854146,4.5171530130450455,7645735024.588468,8786975743.394594,6842303430.824216,7976331066.925472,7008997586.180497,6095891840.967366,0.22028933676552176,0.1821906734976409,0.27372299420851715,0.26710780012698376,89.99065845512017,86.44434239120599,74.20903646578606,61.63641651087843,1.316683931007816,1.453885354033993,-0.1372014230261771,18.555575917800887,1.9183969058329309,10753534680.0
2018-08-07,92.7265,93.486,92.3134,93.124,93.124001,67549460,0.007971901219490984,6290475980.58946,905165289720.0001,0.645679012345679,144.22646426386234,4.349142533189189,41.42064200430147,7.617633408121188,947291289720.0001,43.736612480723956,4.551549740396397,6863786567.852655,8837098069.574997,6864606680.567683,7899528108.967552,7020216266.934625,6110314694.960348,0.21594563828926666,0.18193638228735307,0.2691032588556507,0.26715293672891566,90.28907203082301,86.68290162723434,74.39724506811655,63.64520800841397,1.4121436930577431,1.445537021838743,-0.03339332878099999,18.76885687400343,2.689533058158111,10821084140.0
2018-08-08,93.05,94.5755,92.725,94.326,94.325996,79260340,0.012907467324132726,7476310513.79864,916848681120.0,0.645679012345679,146.0880626386233,4.405278948324324,41.95527758751659,7.7159577624237325,958974681120.0,44.27603680317651,4.607686155531532,6866284796.173152,8943861722.6833,6890515127.43155,7878324003.805514,7039725284.580635,6128580520.579962,0.21840458219768757,0.18254402550447527,0.2679706746070451,0.26730053259559644,90.67354098026844,86.95586928340455,74.59554109728951,66.70897088440911,1.5667269403269586,1.4697750055363863,0.09695193479057229,19.42605626722352,4.690341946511478,10900344480.0
2018-08-09,94.1,95.7285,93.874,94.926,94.926003,97207480,0.006360992997094694,9227517538.10244,922680749160.0,0.645679012345679,147.01732778202674,4.433300896864864,42.22215481444195,7.7650389157163895,964806749160.0,44.54530445357588,4.635708104072072,7114203921.466364,9115021252.592941,6965023301.70781,7859611114.650435,7072568349.063349,6151286894.157666,0.21832789167193145,0.18265383485795492,0.25867852034907074,0.2671126090808562,91.07853736310001,87.24051691614011,74.79783425055031,68.15180578125447,1.7178485392948488,1.5193897122880788,0.19845882700676998,20.475702985832385,3.787370794152123,10997551960.0
2018-08-10,94.4255,94.975,93.9106,94.315,94.315002,72798540,-0.006436603045426703,6865994445.697081,916741819440.0001,0.645679012345679,146.07103560229447,4.404765498810811,41.95038756417883,7.715058442583633,958867819440.0001,44.27110297982364,4.6071727060180185,7225508583.685625,9054182091.944475,7016406896.893478,7763754035.656831,7093422953.217782,6156948782.972966,0.2085076844244121,0.18310545870569614,0.258549841552205,0.2657593842705427,91.38677209042382,87.49317709770654,74.99203492467419,65.05958161076903,1.7679312104030913,1.5690980119110813,0.19883319849200998,21.450374938826336,1.2175359100900174,10924753420.0
2018-08-13,94.925,96.25,94.6835,94.81,94.809998,110629500,0.005248327302161071,10488782673.741,921553180559.9999,0.645679012345679,146.83766420650093,4.427883149837838,42.17055692856815,7.755549594445612,963679180559.9999,44.49324440463548,4.630290357045045,8069816230.385724,9176220080.452652,7119101263.86732,7772857656.274624,7126618947.481944,6185255246.243801,0.20735900832361348,0.18303707639046168,0.2545324959505733,0.2656259589352029,91.71279360562156,87.75449212993131,75.18922858711524,66.39005400944718,1.826509266565921,1.6205802628420494,0.20592900372387168,22.819936554397966,4.878314051364718,11035382920.0
2018-08-14,95.9695,96.0505,95.0,95.9825,95.982498,79722460,0.01236683920191628,7651960857.50508,932949880560.0001,0.645679012345679,148.65358198852772,4.482642068756757,42.692073425159016,7.85146122920261,975075880560.0001,45.01943213260077,4.685049275963965,8342113205.768847,9066214155.178875,7113534068.97375,7767713109.437322,7154125660.007646,6203239595.809068,0.21012181624065465,0.1800486285661265,0.2536529770222603,0.265478729078058,92.11943211937188,88.04834948243376,75.39612679022852,69.36570194974297,1.9451215981286367,1.685488529899367,0.2596330682292698,24.091672340285907,5.633719624478939,11115105380.0
2018-08-15,95.4775,95.8105,93.4895,94.131,94.130997,154013640,-0.019289985555491773,14497457484.79908,914953290839.9999,0.645679012345679,145.78605653919692,4.396171967999999,41.86854394545371,7.700006655501787,957079290839.9999,44.18852628653215,4.598579175207207,9746342599.968937,9257577125.726315,7278887085.854098,7814177836.013525,7213395732.595841,6250827545.27539,0.22027436332813788,0.1853830502392523,0.2533312464741821,0.2663754740366018,92.31100972705075,88.26558689377542,75.58254340923122,60.28864539613614,1.868186774160634,1.7220281787516203,0.14615859540901366,24.072929231237907,5.8115332090638905,10961091740.0
2018-08-16,95.197,95.25,94.1776,94.326,94.325996,79141800,0.002071570536961387,7465129110.2328005,916848681120.0,0.645679012345679,146.0880626386233,4.405278948324324,41.95527758751659,7.7159577624237325,958974681120.0,44.27603680317651,4.607686155531532,9393864914.395008,9186387221.693922,7343460609.227577,7807845979.458262,7234016073.176167,6268293437.3006,0.22021714023675934,0.18495347173520252,0.25322340839813917,0.26627379889357317,92.50291318161734,88.48203007614059,75.76904542505977,60.8694226885354,1.8021758006909891,1.7380577031394941,0.064118097551495,24.055524915693336,6.136909124653234,11040233540.0
2018-08-17,94.29,94.4,92.7775,94.111,94.111,82086000,-0.0022792868256593657,7725195546.0,914758920000.0,0.645679012345679,145.75508604206502,4.395238054054054,41.85964947604448,7.698370881548495,956884920000.0,44.17955214922203,4.5976452612612615,9565705134.455593,9150484369.39863,7400044588.2692175,7817940527.447607,7251469994.633169,6285560470.474052,0.21140352980721402,0.1846186253687328,0.252809903054591,0.2655067348141248,92.6560643071776,88.68306471627842,75.9515524357557,59.83046001012766,1.7127695075088951,1.7330000640133743,-0.020230556504479136,23.032980824503067,4.732442779090307,10958147540.0
2018-08-20,94.5285,94.5873,93.3031,93.8355,93.835503,57240320,-0.002927362369967379,5371174219.08096,912081089160.0,0.645679012345679,145.3284080879541,4.382371599567567,41.737111113348284,7.675834960319798,954207089160.0,44.05591620850455,4.584778806774775,8542183443.523584,9070152994.18642,7411684762.244883,7784829673.442267,7266570446.115887,6294380993.629652,0.212008916012557,0.18478717719325838,0.25239105379450105,0.2655217712418543,92.76839180173212,88.86708036926848,76.12950219261386,58.45362038430596,1.6012261324231076,1.706645277695321,-0.1054191452722133,22.187452746537712,2.3103847433164626,10900907220.0
2018-08-21,94.0,94.8875,93.7203,94.171,94.170998,62112520,0.0035753524974442286,5849197996.69496,915342100560.0,0.645679012345679,145.84800837476098,4.39804012281081,41.8863359978035,7.703278776015148,957468100560.0,44.20647770257168,4.600447330018018,8181630871.36156,9015019166.959438,7451423277.833691,7757054667.945656,7283090865.224474,6305621183.845267,0.20997953071520833,0.18447799928466765,0.2521527048046685,0.26539477308211473,92.9019733444243,89.05650599893747,76.30901956383163,59.67074508062361,1.5223501418866903,1.6697862505335948,-0.14743610864690448,21.57411427834862,3.2978857986788457,10963019740.0
2018-08-22,93.832,95.29,93.832,95.245,95.245003,61609280,0.01140483824967009,5867976058.42784,925781429160.0,0.645679012345679,147.51138131931165,4.448199059027027,42.364042884729784,7.791133424447717,967907429160.0,44.68846341751697,4.6506062662342345,6455734586.087313,8922250882.331953,7459085112.831028,7746357056.48796,7301243270.620938,6318355429.918397,0.207479341158076,0.1841622858700377,0.25250053499016917,0.2652860600886234,93.12511902590771,89.27752374897541,76.49743730946514,63.37022810092172,1.5288796063736925,1.6416049217016142,-0.11272531532792174,21.236840941044736,3.09295748103231,11024629020.0
2018-08-23,95.3585,95.975,95.038,95.145,95.144997,71259940,-0.0010499868428792691,6780026777.520181,924809370840.0,0.645679012345679,147.35649630975144,4.443528508540541,42.31956119708965,7.78295283686093,966935370840.0,44.64358330670853,4.645935715747748,6318714119.544788,8904660336.72704,7479426962.806767,7747570328.531771,7322168025.856802,6335116659.119942,0.19845374091202722,0.18427992783442507,0.2522954998008609,0.2650398313083932,93.31748835677364,89.48707636508344,76.6829851670824,62.79261920196665,1.508594467651264,1.615002830891544,-0.10640836324028013,21.30687790416827,2.1702203280548504,10953369080.0
2018-08-24,95.5255,95.8005,95.127,95.2695,95.269501,56017260,0.0013085711695381974,5336736407.58726,926019549720.0,0.645679012345679,147.54932277246655,4.449343181837838,42.37493935477966,7.793137384557122,968145549720.0,44.69945748741863,4.651750389045045,5841022291.862241,8304349538.756203,7495171528.641486,7730074233.48882,7328656237.745758,6336656607.830152,0.1636002450743507,0.1842733883006978,0.2516549893994357,0.2649020522050347,93.5033943227952,89.69359153061617,76.86792562313134,63.24182410485697,1.4854415359724271,1.5890905719077206,-0.10364903593529351,21.371912227068698,1.0002597799232404,11009386340.0
2018-08-27,95.75,96.385,95.4641,96.384,96.384003,71380740,0.01169841332537258,6879961458.30222,936852509160.0001,0.645679012345679,149.27541573613766,4.501393437405405,42.87065890998948,7.8843047267830855,978978509160.0001,45.199617210397534,4.703800644612613,6142779739.706491,7794208801.399758,7505903179.790417,7726972554.266581,7342919414.903761,6351486645.598574,0.16646207397611196,0.18512622933736714,0.25174141692123475,0.2648396532498302,93.77773800633852,89.93253479737989,77.0621154477768,67.07393012026706,1.5392798084636894,1.5791284192189143,-0.039848610755224945,21.765774542036866,1.5359332047300223,11080767080.0
2018-08-28,96.8865,97.0889,96.441,96.641,96.640999,62014540,0.0026663760790262003,5993147098.12546,939350510279.9999,0.645679012345679,149.6734401338432,4.513395845189189,42.98496820939916,7.905327248306332,981476510279.9999,45.3149503799806,4.715803052396396,6171569559.992592,7523605680.435561,7526046224.878396,7720340814.126711,7331958651.759715,6365520701.206986,0.142256128047483,0.18489531553139166,0.2517305579012318,0.2648309217571132,94.05042952954437,90.17212280461632,77.25693020949046,67.90483884550919,1.5844202463589596,1.5801867846469233,0.004233461712036313,22.50867179120875,2.46620044603294,11142781620.0
2018-08-29,97.6725,99.9345,97.447,99.905,99.904999,130635220,0.03377448529893612,13051111523.46478,971076590280.0,0.645679012345679,154.7285835372849,4.665833466810811,44.436763386262754,8.172325607237534,1013202590280.0,46.77974930883236,4.868240674018018,7608196652.99998,7659362502.30205,7651303314.384506,7742904600.977981,7372217663.3843975,6406428867.385601,0.17428680533213128,0.19498200018610168,0.25480981452810764,0.2665606798943103,94.60800757434967,90.51972552588002,77.482284127804,76.14028518749066,1.8621066834978848,1.6365707644171157,0.2255359190807691,24.357530307834327,5.37390687425181,11273416840.0
2018-08-30,99.871,101.2785,99.345,100.119,100.119003,145516440,0.002142074992663723,14568960892.90932,973156709160.0001,0.645679012345679,155.0600237667304,4.675828032,44.53195026586739,8.189831341552704,1015282709160.0001,46.87578877879866,4.878235239207208,9165983476.077808,7997702574.716963,7796222468.054446,7780094826.352292,7392421314.801431,6453089562.0302725,0.17351482392917641,0.19482514819049412,0.2547923434836951,0.2663288703823814,95.13286428155446,90.86255686424144,77.70752511160694,76.56487664218368,2.0755182375697245,1.7243602590476375,0.3511579785220871,26.474183506779802,4.309645077168134,11418933280.0
2018-08-31,100.35,101.119,100.237,100.6355,100.635498,84087560,0.00515881086031178,8462193476.20488,978177040560.0,0.645679012345679,155.85994910133843,4.699949744432432,44.76168217452981,8.232081132421628,1020303040560.0,47.10757839974145,4.902356951639639,9791074889.801334,8020286934.934509,7846282006.740698,7783965617.726734,7409119636.398451,6473705976.355807,0.1641706064604786,0.19353142616668412,0.2541337616200855,0.26613228349959267,95.65692463569214,91.21159047623281,77.93566414532229,77.60089073542498,2.2602702729528517,1.8315422618286803,0.42872801112417136,28.439647191514883,6.910052169106429,11503020840.0
2018-09-04,101.325,102.525,100.65,101.9755,101.975502,114421860,0.013315420767332053,11668226613.27372,991201879440.0,0.645679012345679,157.9352899043977,4.762531552864865,45.35770280693726,8.341694756490638,1033327879440.0,47.70893759822707,4.964938760072072,10748727920.795633,8275465767.25227,7902726148.744735,7820901698.542736,7445597657.045931,6510164174.409222,0.16224300424106947,0.19207174746372005,0.2544237519335292,0.2662764593293018,96.25869390848337,91.59601588779593,78.1748665120355,80.0633813181692,2.4861558588176536,1.962464981226475,0.5236908775911786,30.64692742823073,8.109647736982284,11617442700.0
2018-09-05,101.9055,102.019,99.4945,99.741,99.740997,164411520,-0.02191217455345318,16398568923.08544,969482490839.9999,0.645679012345679,154.4745842638623,4.658174130162162,44.363816905688005,8.15891008491479,1011608490839.9999,46.706149445496095,4.860581337369369,12829812285.787628,8757909790.244884,8015700247.114003,7899866372.2577,7496772652.528006,6563751726.007854,0.1848341560750268,0.19833931654056788,0.2567044689661912,0.2669479785707911,96.59034182196115,91.88690807037464,78.38945487509983,66.86292051924389,2.456548373568509,2.061281659694882,0.3952667138736272,31.63435461402346,5.982294312035785,11453031180.0
2018-09-06,100.3253,100.375,96.7605,97.9155,97.915497,149773600,-0.01830240377484893,14665156481.4792,951738630840.0,0.645679012345679,151.6473280497132,4.572918346378378,43.55185241568663,8.009582418177994,993864630840.0,45.88691217692414,4.775325553585586,13152621277.390512,9156704099.811064,8147506306.378038,7968683186.64718,7549724022.675596,6613767111.120062,0.19907564306538347,0.20233876131122688,0.2583071285179575,0.2677982695914356,96.71654707701246,92.10221481786127,78.58374385146699,58.39262857135039,2.2597328409822097,2.1009718959523473,0.15876094502986238,30.56873915955995,4.348028059273035,11303257580.0
2018-09-07,96.9355,98.76,96.8675,97.6035,97.6035,97852860,-0.0031863904035538404,9550781621.01,948706020000.0,0.645679012345679,151.164120458891,4.558347243243243,43.413079211092295,7.984060761624237,990832020000.0,45.74689597857704,4.760754450450451,12148985423.010649,9255488438.2497,8220175798.61062,7987664926.931069,7582860334.466124,6641690460.140561,0.19622656990892637,0.20234360742308602,0.2574667084516472,0.26771104361368897,96.80101878396366,92.29868928865193,78.77299515642751,57.0621303960753,2.0548920466085434,2.0917559260835867,-0.036863879475043326,29.579239094700974,3.644967211667449,11205404720.0
2018-09-10,98.55,98.652,96.5758,96.9505,96.9505,90896620,-0.006690333850732699,8812472757.310001,942358860000.0,0.645679012345679,150.15278202676865,4.527850378378378,43.122631217681786,7.930644729644435,984484860000.0,45.453846437970356,4.730257585585585,12219041279.23167,9235724401.069107,8297438655.380783,7991967033.518781,7614075044.769102,6666674556.7347,0.19752484839979,0.20315801658373675,0.2573042452524315,0.2673570656239885,96.81525509025283,92.4648253854858,78.95386585138843,54.27471767822523,1.8188955034769378,2.037183841562257,-0.2182883380853191,28.46683390320331,1.7906419720518096,11114508100.0
2018-09-11,96.4135,99.444,95.85,99.3575,99.357498,100672900,0.024827081861362288,10002607460.404202,965754880560.0001,0.645679012345679,153.88063743785852,4.6402636903783785,44.1932403130005,8.127539495560699,1007880880560.0001,46.53404499561384,4.842670897585586,11885917448.65777,9385086925.57897,8395292083.6213255,7989020903.485111,7648379904.036509,6697881444.126674,0.21171689643652275,0.20801287718682857,0.25911519385576137,0.26808478143109454,97.0573734626097,92.7109922645756,79.1568870667975,61.701236407229324,1.8052810095307876,1.990803275155963,-0.18552226562517538,27.824416224242515,4.427454025775002,11215181000.0
2018-09-12,99.7,100.0,98.122,99.5,99.5,88241840,0.0014342349884857164,8780063080.0,967140000000.0,0.645679012345679,154.10133843212236,4.646918918918919,44.25662380451197,8.13919629707553,1009266000000.0,46.59799621404497,4.849326126126126,10362216280.040682,9303719325.877018,8444611008.308029,8004920022.623471,7680217746.724919,6723048972.501584,0.21152058130479562,0.20801473950227733,0.25911600828209347,0.2680831972047232,97.29000456140878,92.95345682655504,79.35930610095872,62.09376334683453,1.785409061173766,1.9497244323595235,-0.16431537118575745,27.491683176104836,4.440559628836516,11303422840.0
2018-09-13,100.0,100.438,99.1014,99.4935,99.4935,72430220,-6.532663316582976e-05,7206336093.57,967076820000.0,0.645679012345679,154.09127151051624,4.646615351351351,44.253732668283526,8.138664590784767,1009202820000.0,46.59507918186435,4.849022558558558,8870452202.458841,9282499099.022966,8472136230.342659,8011005475.412615,7704563476.633778,6738259432.634799,0.20849163187942724,0.2073376296942553,0.258919150279435,0.26771057116156416,97.49986126984604,93.18702979703522,79.55964633876012,62.062517580280264,1.7489748103393623,1.9095745079554913,-0.16059969761612902,27.388253166931708,3.2261546555604204,11230992620.0
2018-09-14,99.6465,99.6824,97.961,98.5095,98.509499,72840600,-0.009890103373587089,7175491012.859401,957512330280.0,0.645679012345679,152.56729290630975,4.600659845189189,43.81605867752712,8.058172356658952,999638330280.0,46.15348493836281,4.803067052396396,8395394080.82872,8933834028.930601,8455901211.394078,8000284111.545151,7726411318.653483,6751325751.411106,0.1988334537046367,0.20833054437115353,0.2591716287312401,0.26781835572335916,97.59601724414641,93.3771179828554,79.74820208663316,57.35710918781456,1.6220023139837565,1.8520600691611444,-0.2300577551773879,26.436634965136705,1.933444417311958,11158152020.0
2018-09-17,97.7365,97.841,94.3705,95.4015,95.401497,141003840,-0.03155027719712589,13451977418.748482,927302550840.0,0.645679012345679,147.75375252390057,4.4555077517837836,42.433649880565596,7.803934785104145,969428550840.0,44.75869388429752,4.657914958990991,9323295013.116417,9218922043.621822,8584391416.135718,8026356769.208634,7777615075.2082,6789982364.253084,0.23074652236231158,0.21897088477367216,0.26211117414889157,0.26989530580745347,97.38701531613246,93.4494172334677,79.90395626487562,45.59779037830254,1.2561062975913586,1.7328693148471872,-0.4767630172558286,25.529128187092205,-4.507784440296126,11017148180.0
2018-09-18,95.9325,97.91,95.772,97.0525,97.052498,85374120,0.01730581858689284,8285771610.55176,943350280560.0,0.645679012345679,150.31075216061186,4.532613960648648,43.16799892737839,7.938988264759099,985476280560.0,45.49962050694861,4.735021167855856,8979927843.145927,9245616141.933811,8598053486.175344,8034428738.755237,7791642103.509995,6809674800.567442,0.23749903801168973,0.22099988306836918,0.26060406524013935,0.2698334566527682,97.35515652411985,93.57809868941528,80.0745885209465,51.30860258251625,1.086824811271498,1.6036604141320494,-0.5168356028605514,24.645677864891606,-3.0628601045897375,11102522300.0
2018-09-19,97.025,97.0415,95.245,96.321,96.320999,81136440,-0.0075371475755317,7815142956.10356,936240110280.0,0.645679012345679,149.17783783938813,4.498450980324324,42.84263534892234,7.879150938607196,978366110280.0,45.17134264185789,4.700858187531532,8786943818.36664,9361995605.601555,8601748125.415459,8036810390.755337,7814423900.560557,6830407318.518488,0.2391309453390841,0.22133338243505407,0.2608516692387731,0.2699354494898309,97.25666533134653,93.67605941479331,80.23624434660873,48.861247557768735,0.8834582016331751,1.4596199716322746,-0.5761617699990995,24.07120247985879,-4.2872535891857915,11021385860.0
2018-09-20,96.929,97.75,96.6125,97.215,97.214996,63097580,0.009281434051571669,6134030987.30968,944929761120.0,0.645679012345679,150.56242210325047,4.540203056432432,43.2402764435089,7.952280758426257,987055761120.0,45.57254541391569,4.74261026363964,8572482797.114575,9375559081.345114,8563410946.004407,8007995193.005875,7830621459.1537075,6843592345.523883,0.2406112685775981,0.2202632934219488,0.2586062590481043,0.2700110257269219,97.25269682359924,93.80245000712212,80.40518714913003,51.88204076520707,0.7853734880802818,1.3247706749218762,-0.5393971868415943,23.085716893426053,-4.668283957062558,11084483440.0
2018-09-21,97.711,97.8655,95.5251,95.7505,95.750504,137117960,-0.015064465980125008,13129113777.451841,930694898880.0001,0.645679012345679,148.29427961759083,4.471807321945946,42.588884770054456,7.832483895476543,972820898880.0001,44.91531921510689,4.674214529153153,9763207350.033064,9721327544.155779,8660832306.367413,8017182733.243746,7885313423.307722,6886743818.47053,0.24449565994421912,0.2219311294044359,0.2552231687839371,0.27035600429769746,97.1096308403993,93.87202336401062,80.55787686903918,46.98569429465053,0.5827507924125683,1.1763666984200145,-0.5936159060074462,22.698230987248134,-4.000855335344189,10947365480.0
2018-09-24,95.1895,96.844,93.25,96.718,96.718002,84274560,0.010104364568148894,8150867062.62912,940098979440.0,0.645679012345679,149.79269908221798,4.516992093405405,43.01921838832197,7.911626168230591,982224979440.0,45.34950733828893,4.719399300612612,8702985278.809193,9786605652.970491,8591921533.113527,8012417823.982818,7915243127.954131,6909075946.431217,0.24672542657959817,0.21246819781289442,0.24961516099886397,0.2701475893484868,97.07233285559937,93.97366545815309,80.71867413402386,50.32128820409899,0.4945391101382768,1.0400011807636669,-0.5454620706253901,23.25865852147792,-1.222988226266164,11031640040.0
2018-09-25,97.145,98.7955,96.9425,98.7275,98.727501,90768140,0.020776887016338508,8961311632.618141,959631309720.0,0.645679012345679,152.9049250669216,4.610841127783783,43.913023828307324,8.076005131243425,1001757309720.0,46.25131860750727,4.813248334990991,8838093283.22247,9959204473.210058,8616434248.6155,8000374283.538974,7952858990.244498,6925527655.54609,0.25617175975802947,0.21370240586656628,0.24455079364509544,0.2700592282760607,97.22996791697086,94.14344529893334,80.897866441148,56.45026543879751,0.58009353445172,0.9480196515012775,-0.3679261170495576,22.601519186848673,1.1515990717546165,11122408180.0
